date,market,product,total_qty,total_amount,avg_price
2026-04-06,garak,파프리카,106585.0,482201500,4524.1
2026-04-06,garak,포도,50910.4,267606500,5256.4
2026-04-06,national,감귤,51855.6,233812460,4508.9
2026-04-06,national,감자,704467.0,2128527608,3021.5
2026-04-06,national,깻잎,126619.1,601633460,4751.5
2026-04-06,national,당근,531999.0,567058394,1065.9
2026-04-06,national,대파,757071.0,615732473,813.3
2026-04-06,national,딸기,852358.0,4879625930,5724.9
2026-04-06,national,마늘,88455.1,471867678,5334.5
2026-04-06,national,무,1892420.7,853730953,451.1
2026-04-06,national,배추,1197639.9,865267995,722.5
2026-04-06,national,사과,1494964.8,5903681780,3949.0
2026-04-06,national,상추,341754.5,614038663,1796.7
2026-04-06,national,시금치,247696.5,458897328,1852.7
2026-04-06,national,양배추,869082.6,396824783,456.6
2026-04-06,national,양파,2412129.0,1996291447,827.6
2026-04-06,national,오이,1822388.4,3288039788,1804.2
2026-04-06,national,토마토,863277.5,2536446560,2938.2
2026-04-06,national,파프리카,164295.6,752766489,4581.8
2026-04-06,national,포도,169614.1,867974997,5117.4
2026-04-07,daejeon,감귤,1781.5,9905900,5560.4
2026-04-07,daejeon,감자,29547.0,97285600,3292.6
2026-04-07,daejeon,깻잎,4107.0,21030515,5120.7
2026-04-07,daejeon,당근,26600.0,25737000,967.6
2026-04-07,daejeon,대파,59412.0,47684970,802.6
2026-04-07,daejeon,딸기,43292.0,226100300,5222.7
2026-04-07,daejeon,마늘,9690.0,51631540,5328.3
2026-04-07,daejeon,무,99836.3,44119609,441.9
2026-04-07,daejeon,배추,43007.0,36534050,849.5
2026-04-07,daejeon,사과,18610.0,89156500,4790.8
2026-04-07,daejeon,상추,14666.0,26050660,1776.3
2026-04-07,daejeon,시금치,8770.4,18713050,2133.7
2026-04-07,daejeon,양배추,70075.4,26929990,384.3
2026-04-07,daejeon,양파,135650.0,110216230,812.5
2026-04-07,daejeon,오이,39599.0,93629330,2364.4
2026-04-07,daejeon,토마토,31080.5,86019700,2767.6
2026-04-07,daejeon,파프리카,6724.0,33579030,4993.9
2026-04-07,daejeon,포도,13535.6,70297900,5193.6
2026-04-07,garak,감귤,4989.2,16750200,3357.3
2026-04-07,garak,감자,363885.0,1161508140,3192.0
2026-04-07,garak,깻잎,48940.3,244250940,4990.8
2026-04-07,garak,당근,219180.0,197928000,903.0
2026-04-07,garak,대파,296960.0,231823700,780.7
2026-04-07,garak,딸기,247735.0,1338552500,5403.2
2026-04-07,garak,마늘,37440.0,243931948,6515.3
2026-04-07,garak,무,802458.0,326700400,407.1
2026-04-07,garak,배추,409536.0,272069900,664.3
2026-04-07,garak,사과,125180.5,591386000,4724.3
2026-04-07,garak,상추,121466.8,227018200,1869.0
2026-04-07,garak,시금치,110307.5,212958550,1930.6
2026-04-07,garak,양배추,373272.0,159877500,428.3
2026-04-07,garak,양파,926807.0,856067500,923.7
2026-04-07,garak,오이,506368.0,949397300,1874.9
2026-04-07,garak,토마토,260669.5,617328300,2368.2
2026-04-07,garak,파프리카,89037.0,394442400,4430.1
2026-04-07,garak,포도,59578.2,325133000,5457.2
2026-04-07,national,감귤,34466.2,147298450,4273.7
2026-04-07,national,감자,680171.0,2066922669,3038.8
2026-04-07,national,깻잎,91876.5,453478546,4935.7
2026-04-07,national,당근,449317.0,418921974,932.4
2026-04-07,national,대파,697780.0,564541180,809.1
2026-04-07,national,딸기,719253.2,3752254730,5216.9
2026-04-07,national,마늘,104066.8,643291515,6181.5
2026-04-07,national,무,1713293.3,713631573,416.5
2026-04-07,national,배추,939505.3,661679979,704.3
2026-04-07,national,사과,1305878.5,4712146450,3608.4
2026-04-07,national,상추,271758.8,498084881,1832.8
2026-04-07,national,시금치,204295.1,358855195,1756.6
2026-04-07,national,양배추,813871.8,320506462,393.8
2026-04-07,national,양파,2006445.7,1702446884,848.5
2026-04-07,national,오이,939936.1,1837180830,1954.6
2026-04-07,national,토마토,648779.5,1740998820,2683.5
2026-04-07,national,파프리카,154989.9,690459736,4454.9
2026-04-07,national,포도,140786.3,745628930,5296.2
2026-04-08,daejeon,감귤,2121.0,11042200,5206.1
2026-04-08,daejeon,감자,20840.0,61272600,2940.1
2026-04-08,daejeon,깻잎,4506.0,22541048,5002.5
2026-04-08,daejeon,당근,42860.0,48246600,1125.7
2026-04-08,daejeon,대파,60466.0,43726280,723.2
2026-04-08,daejeon,딸기,34511.5,175024500,5071.5
2026-04-08,daejeon,마늘,23104.5,134802420,5834.5
2026-04-08,daejeon,무,145769.3,54784483,375.8
2026-04-08,daejeon,배추,64756.0,43146605,666.3
2026-04-08,daejeon,사과,23290.0,92922400,3989.8
2026-04-08,daejeon,상추,16464.0,32733000,1988.2
2026-04-08,daejeon,시금치,7280.3,12951450,1779.0
2026-04-08,daejeon,양배추,63802.0,21673510,339.7
2026-04-08,daejeon,양파,141292.0,126467920,895.1
2026-04-08,daejeon,오이,48617.0,106089100,2182.1
2026-04-08,daejeon,토마토,21868.0,64210600,2936.3
2026-04-08,daejeon,파프리카,5710.0,27818255,4871.8
2026-04-08,daejeon,포도,11494.4,68224300,5935.4
2026-04-08,garak,감귤,1032.0,6724000,6515.5
2026-04-08,garak,감자,355394.0,1054549000,2967.3
2026-04-08,garak,깻잎,43502.9,182868800,4203.6
2026-04-08,garak,당근,151280.0,151555000,1001.8
2026-04-08,garak,대파,332874.0,220647000,662.9
2026-04-08,garak,딸기,209073.9,1229786300,5882.1
2026-04-08,garak,마늘,20080.0,90268900,4495.5
2026-04-08,garak,무,672660.0,233596700,347.3
2026-04-08,garak,배추,356964.0,240177700,672.8
2026-04-08,garak,사과,99438.4,453072960,4556.3
2026-04-08,garak,상추,117778.3,181272700,1539.1
2026-04-08,garak,시금치,95669.9,172858700,1806.8
2026-04-08,garak,양배추,393512.0,129592400,329.3
2026-04-08,garak,양파,964354.0,786464200,815.5
2026-04-08,garak,오이,495741.0,796925300,1607.5
2026-04-08,garak,토마토,153004.0,416219500,2720.3
2026-04-08,garak,파프리카,106452.0,442128000,4153.3
2026-04-08,garak,포도,48124.3,261119500,5425.9
2026-04-08,national,감귤,38063.0,171686790,4510.6
2026-04-08,national,감자,663363.0,1938355840,2922.0
2026-04-08,national,깻잎,92309.5,399817407,4331.3
2026-04-08,national,당근,442743.0,457377978,1033.1
2026-04-08,national,대파,731870.5,524559300,716.7
2026-04-08,national,딸기,593295.8,3228934640,5442.4
2026-04-08,national,마늘,94241.8,529505183,5618.6
2026-04-08,national,무,1551359.9,588748693,379.5
2026-04-08,national,배추,850277.5,575036892,676.3
2026-04-08,national,사과,1365457.4,4780501524,3501.0
2026-04-08,national,상추,269713.3,442054776,1639.0
2026-04-08,national,시금치,191704.8,311182498,1623.2
2026-04-08,national,양배추,789522.6,266734122,337.8
2026-04-08,national,양파,2184005.5,1759295136,805.5
2026-04-08,national,오이,966522.7,1701466710,1760.4
2026-04-08,national,토마토,530025.0,1494866792,2820.4
2026-04-08,national,파프리카,187851.4,796174675,4238.3
2026-04-08,national,포도,124008.5,641654536,5174.3
2026-04-09,daejeon,감귤,864.0,5238400,6063.0
2026-04-09,daejeon,감자,40080.0,124483700,3105.9
2026-04-09,daejeon,깻잎,4223.8,20107939,4760.6
2026-04-09,daejeon,당근,20760.0,21203900,1021.4
2026-04-09,daejeon,대파,73746.0,47630270,645.9
2026-04-09,daejeon,딸기,37231.0,209392800,5624.2
2026-04-09,daejeon,마늘,27381.0,162897690,5949.3
2026-04-09,daejeon,무,117230.1,44470998,379.3
2026-04-09,daejeon,배추,48865.0,30460625,623.4
2026-04-09,daejeon,사과,21540.0,79822900,3705.8
2026-04-09,daejeon,상추,20630.0,36240796,1756.7
2026-04-09,daejeon,시금치,6703.5,11530145,1720.0
2026-04-09,daejeon,양배추,69770.0,20687648,296.5
2026-04-09,daejeon,양파,182900.0,147902100,808.7
2026-04-09,daejeon,오이,41857.0,89783150,2145.0
2026-04-09,daejeon,토마토,18980.0,57759700,3043.2
2026-04-09,daejeon,파프리카,4530.5,18427550,4067.4
2026-04-09,daejeon,포도,7626.8,39701200,5205.5
2026-04-09,garak,감귤,1580.0,9904000,6268.4
2026-04-09,garak,감자,324525.0,939711300,2895.7
2026-04-09,garak,깻잎,39555.8,172427050,4359.1
2026-04-09,garak,당근,137260.0,142509000,1038.2
2026-04-09,garak,대파,304190.0,194180300,638.4
2026-04-09,garak,딸기,216715.0,1344209200,6202.7
2026-04-09,garak,마늘,15598.0,73884000,4736.8
2026-04-09,garak,무,632260.0,203314700,321.6
2026-04-09,garak,배추,384940.0,240529600,624.8
2026-04-09,garak,사과,103954.4,455858110,4385.2
2026-04-09,garak,상추,112716.6,173901400,1542.8
2026-04-09,garak,시금치,90767.8,156012900,1718.8
2026-04-09,garak,양배추,490008.0,142692700,291.2
2026-04-09,garak,양파,933417.0,684572127,733.4
2026-04-09,garak,오이,423428.0,697883000,1648.2
2026-04-09,garak,토마토,174831.5,438519700,2508.2
2026-04-09,garak,파프리카,80348.0,337226500,4197.1
2026-04-09,garak,포도,49869.1,288768500,5790.5
2026-04-09,national,감귤,24835.6,122077800,4915.4
2026-04-09,national,감자,647126.5,1851476092,2861.1
2026-04-09,national,깻잎,78227.3,346526506,4429.7
2026-04-09,national,당근,302525.0,309916620,1024.4
2026-04-09,national,대파,675237.6,479178664,709.6
2026-04-09,national,딸기,532046.1,2983316036,5607.3
2026-04-09,national,마늘,105188.3,607121178,5771.8
2026-04-09,national,무,1403263.1,493439221,351.6
2026-04-09,national,배추,772760.8,511811462,662.3
2026-04-09,national,사과,922161.6,3240234310,3513.7
2026-04-09,national,상추,248279.9,397035410,1599.1
2026-04-09,national,시금치,177550.7,277062773,1560.5
2026-04-09,national,양배추,948348.0,283791876,299.2
2026-04-09,national,양파,2642290.3,2060247742,779.7
2026-04-09,national,오이,792526.2,1399165434,1765.5
2026-04-09,national,토마토,501680.5,1384325510,2759.4
2026-04-09,national,파프리카,124613.5,506516317,4064.7
2026-04-09,national,포도,117289.2,631968060,5388.1
2026-04-10,daejeon,감귤,3429.0,14236600,4151.8
2026-04-10,daejeon,감자,600.0,2467500,4112.5
2026-04-10,daejeon,깻잎,4599.0,21487575,4672.2
2026-04-10,daejeon,당근,36930.0,36283200,982.5
2026-04-10,daejeon,대파,51676.0,37463550,725.0
2026-04-10,daejeon,딸기,27249.0,160893200,5904.6
2026-04-10,daejeon,마늘,29679.0,165085560,5562.4
2026-04-10,daejeon,무,93972.5,34076880,362.6
2026-04-10,daejeon,배추,55486.0,35297250,636.1
2026-04-10,daejeon,사과,18910.0,80176200,4239.9
2026-04-10,daejeon,상추,19166.0,32330884,1686.9
2026-04-10,daejeon,시금치,6904.7,11836724,1714.3
2026-04-10,daejeon,양배추,75502.0,19435160,257.4
2026-04-10,daejeon,양파,165702.0,135026305,814.9
2026-04-10,daejeon,오이,43423.0,90226000,2077.8
2026-04-10,daejeon,토마토,20853.0,59091000,2833.7
2026-04-10,daejeon,파프리카,5274.0,25373061,4811.0
2026-04-10,daejeon,포도,6042.0,36909500,6108.8
2026-04-10,garak,감귤,1563.0,7443000,4762.0
2026-04-10,garak,감자,257602.0,747519500,2901.8
2026-04-10,garak,깻잎,38275.0,159312505,4162.3
2026-04-10,garak,당근,119865.0,124144500,1035.7
2026-04-10,garak,대파,246390.0,212029000,860.5
2026-04-10,garak,딸기,173347.4,1128460000,6509.8
2026-04-10,garak,마늘,15792.0,84172750,5330.1
2026-04-10,garak,무,600300.0,187692500,312.7
2026-04-10,garak,배추,292416.0,188389400,644.3
2026-04-10,garak,사과,155433.8,606156660,3899.8
2026-04-10,garak,상추,102092.3,148504600,1454.6
2026-04-10,garak,시금치,80912.1,136021870,1681.1
2026-04-10,garak,양배추,328608.0,91176300,277.5
2026-04-10,garak,양파,784231.0,566444500,722.3
2026-04-10,garak,오이,466938.0,708323900,1517.0
2026-04-10,garak,토마토,190927.0,468503500,2453.8
2026-04-10,garak,파프리카,82932.0,327609500,3950.3
2026-04-10,garak,포도,57236.4,318623500,5566.8
2026-04-10,national,감귤,31727.3,129516740,4082.2
2026-04-10,national,감자,479832.0,1374403419,2864.3
2026-04-10,national,깻잎,75948.0,332812532,4382.1
2026-04-10,national,당근,320488.0,324308889,1011.9
2026-04-10,national,대파,572484.0,475238979,830.1
2026-04-10,national,딸기,484314.4,2875664439,5937.6
2026-04-10,national,마늘,90971.8,513812703,5648.0
2026-04-10,national,무,1399640.1,485331340,346.8
2026-04-10,national,배추,607932.2,435692135,716.7
2026-04-10,national,사과,632544.7,2395051120,3786.4
2026-04-10,national,상추,227357.3,363212289,1597.5
2026-04-10,national,시금치,164756.4,281601552,1709.2
2026-04-10,national,양배추,750199.3,208034315,277.3
2026-04-10,national,양파,2044733.0,1523074705,744.9
2026-04-10,national,오이,875250.3,1479719096,1690.6
2026-04-10,national,토마토,497635.0,1339342650,2691.4
2026-04-10,national,파프리카,120821.7,492300043,4074.6
2026-04-10,national,포도,106332.8,556252870,5231.2
2026-04-11,daejeon,감귤,1191.0,5192000,4359.4
2026-04-11,daejeon,감자,10439.0,31188725,2987.7
2026-04-11,daejeon,깻잎,5003.5,23132854,4623.3
2026-04-11,daejeon,당근,14210.0,12522700,881.3
2026-04-11,daejeon,대파,43622.0,29623230,679.1
2026-04-11,daejeon,딸기,31801.0,220559200,6935.6
2026-04-11,daejeon,마늘,12499.0,71778980,5742.8
2026-04-11,daejeon,무,33528.6,14093070,420.3
2026-04-11,daejeon,배추,40997.0,25041720,610.8
2026-04-11,daejeon,사과,25750.0,127597800,4955.3
2026-04-11,daejeon,상추,18240.0,30487475,1671.5
2026-04-11,daejeon,시금치,7646.6,15321885,2003.8
2026-04-11,daejeon,양배추,42147.5,11118126,263.8
2026-04-11,daejeon,양파,189158.0,110182624,582.5
2026-04-11,daejeon,오이,48692.0,103777280,2131.3
2026-04-11,daejeon,토마토,21217.0,66802400,3148.5
2026-04-11,daejeon,파프리카,3030.0,13294402,4387.6
2026-04-11,daejeon,포도,6767.7,34974400,5167.8
2026-04-11,garak,감귤,1035.0,5107000,4934.3
2026-04-11,garak,감자,190000.0,597299000,3143.7
2026-04-11,garak,깻잎,40595.8,168646370,4154.3
2026-04-11,garak,당근,98640.0,103060000,1044.8
2026-04-11,garak,대파,278170.0,228114500,820.1
2026-04-11,garak,딸기,190273.6,1531607500,8049.5
2026-04-11,garak,마늘,14241.0,79600800,5589.6
2026-04-11,garak,무,248580.0,96500700,388.2
2026-04-11,garak,배추,153719.0,131586000,856.0
2026-04-11,garak,사과,4720.0,35183000,7454.0
2026-04-11,garak,상추,117886.3,172841600,1466.2
2026-04-11,garak,시금치,92543.0,151324050,1635.2
2026-04-11,garak,양배추,276637.0,66813800,241.5
2026-04-11,garak,양파,744637.0,487306500,654.4
2026-04-11,garak,오이,461638.0,738061400,1598.8
2026-04-11,garak,토마토,190322.0,461667000,2425.7
2026-04-11,garak,파프리카,70279.0,273360500,3889.6
2026-04-11,garak,포도,29280.2,163004000,5567.0
2026-04-11,national,감귤,28285.0,113304400,4005.8
2026-04-11,national,감자,400674.0,1172335720,2925.9
2026-04-11,national,깻잎,84154.8,364247247,4328.3
2026-04-11,national,당근,180230.0,174346754,967.4
2026-04-11,national,대파,621221.1,496031760,798.5
2026-04-11,national,딸기,534244.4,3808321960,7128.4
2026-04-11,national,마늘,62097.8,362973356,5845.2
2026-04-11,national,무,697937.6,264288310,378.7
2026-04-11,national,배추,354107.4,301963092,852.7
2026-04-11,national,사과,201800.5,785321000,3891.6
2026-04-11,national,상추,252863.3,407491100,1611.5
2026-04-11,national,시금치,168187.3,260794600,1550.6
2026-04-11,national,양배추,542228.0,138906536,256.2
2026-04-11,national,양파,1949619.2,1338582071,686.6
2026-04-11,national,오이,860517.0,1499404060,1742.4
2026-04-11,national,토마토,556302.5,1556103890,2797.2
2026-04-11,national,파프리카,115819.8,470051838,4058.5
2026-04-11,national,포도,67696.8,348490850,5147.8
2026-04-13,daejeon,감귤,3288.5,13362800,4063.5
2026-04-13,daejeon,감자,19260.0,51886300,2694.0
2026-04-13,daejeon,깻잎,4991.5,24628566,4934.1
2026-04-13,daejeon,당근,25600.0,27757300,1084.3
2026-04-13,daejeon,대파,52670.0,43866840,832.9
2026-04-13,daejeon,딸기,35715.5,218974600,6131.1
2026-04-13,daejeon,마늘,11048.0,71076290,6433.4
2026-04-13,daejeon,무,77560.6,41941330,540.8
2026-04-13,daejeon,배추,47481.0,33844020,712.8
2026-04-13,daejeon,사과,35080.0,135836600,3872.2
2026-04-13,daejeon,상추,16638.0,35445322,2130.4
2026-04-13,daejeon,시금치,9483.1,16072175,1694.8
2026-04-13,daejeon,양배추,47200.0,13797800,292.3
2026-04-13,daejeon,양파,211289.8,141820637,671.2
2026-04-13,daejeon,오이,63628.0,155276620,2440.4
2026-04-13,daejeon,토마토,29904.5,98495900,3293.7
2026-04-13,daejeon,파프리카,5215.0,26807218,5140.4
2026-04-13,daejeon,포도,16355.6,80246900,4906.4
2026-04-13,garak,감귤,3320.0,16274500,4902.0
2026-04-13,garak,감자,331303.0,992394000,2995.4
2026-04-13,garak,깻잎,51520.9,235325080,4567.6
2026-04-13,garak,당근,152070.0,179917600,1183.1
2026-04-13,garak,대파,345870.0,203715700,589.0
2026-04-13,garak,딸기,190781.9,1340162100,7024.6
2026-04-13,garak,마늘,22707.0,110401600,4862.0
2026-04-13,garak,무,366434.0,238637200,651.2
2026-04-13,garak,배추,471198.5,326981100,693.9
2026-04-13,garak,사과,133846.0,618238000,4619.0
2026-04-13,garak,상추,103046.3,184747300,1792.9
2026-04-13,garak,시금치,91603.0,160142650,1748.2
2026-04-13,garak,양배추,354128.0,102311800,288.9
2026-04-13,garak,양파,852983.0,495706450,581.1
2026-04-13,garak,오이,620874.0,1303182800,2098.9
2026-04-13,garak,토마토,232110.0,608012300,2619.5
2026-04-13,garak,파프리카,63685.5,284944000,4474.2
2026-04-13,garak,포도,50850.8,280164500,5509.5
2026-04-13,national,감귤,43703.6,193218540,4421.1
2026-04-13,national,감자,675862.0,1985354649,2937.5
2026-04-13,national,깻잎,101573.4,481293724,4738.4
2026-04-13,national,당근,363284.5,425221468,1170.5
2026-04-13,national,대파,731992.9,494843860,676.0
2026-04-13,national,딸기,571853.1,3652683751,6387.5
2026-04-13,national,마늘,84471.6,474185812,5613.6
2026-04-13,national,무,998689.1,530830224,531.5
2026-04-13,national,배추,958844.1,686013582,715.5
2026-04-13,national,사과,1419383.0,5030595256,3544.2
2026-04-13,national,상추,237882.6,461374385,1939.5
2026-04-13,national,시금치,181683.8,295632388,1627.2
2026-04-13,national,양배추,727400.9,211163372,290.3
2026-04-13,national,양파,2792247.8,1763126805,631.4
2026-04-13,national,오이,1252490.2,2624893225,2095.7
2026-04-13,national,토마토,784778.8,2234426087,2847.2
2026-04-13,national,파프리카,107556.6,475996748,4425.5
2026-04-13,national,포도,165204.9,843927360,5108.4
2026-04-14,daejeon,감귤,2667.0,11052200,4144.1
2026-04-14,daejeon,감자,16147.0,57939000,3588.2
2026-04-14,daejeon,깻잎,4095.2,22497242,5493.6
2026-04-14,daejeon,당근,35460.0,34767500,980.5
2026-04-14,daejeon,대파,51638.0,45916920,889.2
2026-04-14,daejeon,딸기,34019.5,181486800,5334.8
2026-04-14,daejeon,마늘,23477.0,116929350,4980.6
2026-04-14,daejeon,무,108001.4,60684954,561.9
2026-04-14,daejeon,배추,52845.0,27683025,523.9
2026-04-14,daejeon,사과,28172.0,122067200,4332.9
2026-04-14,daejeon,상추,16456.0,39588200,2405.7
2026-04-14,daejeon,시금치,8009.2,15761870,1968.0
2026-04-14,daejeon,양배추,44346.4,13607858,306.9
2026-04-14,daejeon,양파,197630.0,134499608,680.6
2026-04-14,daejeon,오이,45060.0,108761600,2413.7
2026-04-14,daejeon,토마토,26065.5,78890200,3026.6
2026-04-14,daejeon,파프리카,5796.5,28855977,4978.2
2026-04-14,daejeon,포도,10558.5,51393500,4867.5
2026-04-14,garak,감귤,325.0,2860000,8800.0
2026-04-14,garak,감자,317667.3,983894000,3097.2
2026-04-14,garak,깻잎,33660.0,181958125,5405.8
2026-04-14,garak,당근,142000.0,189874500,1337.1
2026-04-14,garak,대파,306100.0,212685200,694.8
2026-04-14,garak,딸기,192461.7,1147298800,5961.2
2026-04-14,garak,마늘,17525.0,90263400,5150.6
2026-04-14,garak,무,474520.0,265372500,559.2
2026-04-14,garak,배추,374166.4,265913600,710.7
2026-04-14,garak,사과,84326.9,375959000,4458.4
2026-04-14,garak,상추,87622.2,208860300,2383.6
2026-04-14,garak,시금치,75158.5,161555350,2149.5
2026-04-14,garak,양배추,343584.0,90774200,264.2
2026-04-14,garak,양파,1084854.0,576897350,531.8
2026-04-14,garak,오이,430386.0,872948900,2028.3
2026-04-14,garak,토마토,200108.5,479408000,2395.7
2026-04-14,garak,파프리카,69855.0,324109000,4639.7
2026-04-14,garak,포도,42632.2,213994020,5019.5
2026-04-14,national,감귤,28860.0,128582100,4455.4
2026-04-14,national,감자,580828.3,1771574899,3050.1
2026-04-14,national,깻잎,71879.8,382467994,5320.9
2026-04-14,national,당근,329929.0,403282635,1222.3
2026-04-14,national,대파,703651.0,521835280,741.6
2026-04-14,national,딸기,578687.8,3213958034,5553.9
2026-04-14,national,마늘,95893.9,513616493,5356.1
2026-04-14,national,무,1118409.2,589858066,527.4
2026-04-14,national,배추,861468.5,633280990,735.1
2026-04-14,national,사과,1195379.9,4258950620,3562.8
2026-04-14,national,상추,213890.5,518154226,2422.5
2026-04-14,national,시금치,157352.2,297140962,1888.4
2026-04-14,national,양배추,736779.9,206225643,279.9
2026-04-14,national,양파,2864975.2,1663322658,580.6
2026-04-14,national,오이,842835.0,1776362963,2107.6
2026-04-14,national,토마토,579963.5,1589639530,2740.9
2026-04-14,national,파프리카,110951.9,509077902,4588.3
2026-04-14,national,포도,106351.3,520749990,4896.5
2026-04-15,daejeon,감귤,2763.0,10689000,3868.6
2026-04-15,daejeon,감자,47740.0,178363900,3736.2
2026-04-15,daejeon,깻잎,7401.4,46258708,6250.0
2026-04-15,daejeon,당근,59480.0,78588400,1321.3
2026-04-15,daejeon,대파,140010.0,103925650,742.3
2026-04-15,daejeon,딸기,63561.0,308030200,4846.2
2026-04-15,daejeon,마늘,58610.0,367177130,6264.8
2026-04-15,daejeon,무,263806.5,127907156,484.9
2026-04-15,daejeon,배추,102988.0,69639960,676.2
2026-04-15,daejeon,사과,43540.0,158473100,3639.7
2026-04-15,daejeon,상추,34138.0,96874000,2837.7
2026-04-15,daejeon,시금치,17169.0,36523235,2127.3
2026-04-15,daejeon,양배추,126871.0,38202780,301.1
2026-04-15,daejeon,양파,359037.0,221420150,616.7
2026-04-15,daejeon,오이,128002.0,285218160,2228.2
2026-04-15,daejeon,토마토,71841.5,211409600,2942.7
2026-04-15,daejeon,파프리카,8952.5,42247360,4719.1
2026-04-15,daejeon,포도,28452.9,161872900,5689.2
2026-04-15,garak,감귤,2229.0,8847000,3969.0
2026-04-15,garak,감자,277495.0,896244615,3229.8
2026-04-15,garak,깻잎,39230.2,212233600,5410.0
2026-04-15,garak,당근,326510.0,511737700,1567.3
2026-04-15,garak,대파,291260.0,178107100,611.5
2026-04-15,garak,딸기,274514.9,1443393600,5258.0
2026-04-15,garak,마늘,14892.0,80976000,5437.6
2026-04-15,garak,무,605820.0,289490900,477.8
2026-04-15,garak,배추,395418.0,267709600,677.0
2026-04-15,garak,사과,142689.0,672125000,4710.4
2026-04-15,garak,상추,96416.4,241464300,2504.4
2026-04-15,garak,시금치,90838.6,196455050,2162.7
2026-04-15,garak,양배추,312936.0,95453900,305.0
2026-04-15,garak,양파,827373.0,442509000,534.8
2026-04-15,garak,오이,726614.0,1300477100,1789.8
2026-04-15,garak,토마토,227506.5,579557500,2547.4
2026-04-15,garak,파프리카,84043.0,374142500,4451.8
2026-04-15,garak,포도,69008.2,381348500,5526.1
2026-04-15,national,감귤,60001.4,233552600,3892.5
2026-04-15,national,감자,815689.0,2548182506,3124.0
2026-04-15,national,깻잎,101120.2,562932009,5567.0
2026-04-15,national,당근,650883.0,934391179,1435.6
2026-04-15,national,대파,983752.4,691199840,702.6
2026-04-15,national,딸기,918522.9,4676217006,5091.0
2026-04-15,national,마늘,209007.9,1247277001,5967.6
2026-04-15,national,무,1968652.7,907220082,460.8
2026-04-15,national,배추,1167132.5,870583429,745.9
2026-04-15,national,사과,1800352.0,6255949425,3474.8
2026-04-15,national,상추,324162.9,872974333,2693.0
2026-04-15,national,시금치,218932.9,414635991,1893.9
2026-04-15,national,양배추,1017631.4,297163060,292.0
2026-04-15,national,양파,3933230.1,2562496537,651.5
2026-04-15,national,오이,1627479.5,3195057547,1963.2
2026-04-15,national,토마토,1055484.5,2933770968,2779.5
2026-04-15,national,파프리카,279590.5,1217119770,4353.2
2026-04-15,national,포도,212152.7,1069583872,5041.6
2026-04-16,daejeon,감귤,816.0,3683600,4514.2
2026-04-16,daejeon,감자,45960.0,153403000,3337.8
2026-04-16,daejeon,깻잎,4277.5,24567235,5743.4
2026-04-16,daejeon,당근,15300.0,17400500,1137.3
2026-04-16,daejeon,대파,51846.0,35487990,684.5
2026-04-16,daejeon,딸기,35821.0,185505700,5178.7
2026-04-16,daejeon,마늘,20364.5,121026060,5943.0
2026-04-16,daejeon,무,74236.1,37416775,504.0
2026-04-16,daejeon,배추,51149.0,32650900,638.3
2026-04-16,daejeon,사과,24600.0,99148900,4030.4
2026-04-16,daejeon,상추,17924.0,45733820,2551.5
2026-04-16,daejeon,시금치,7401.0,17168865,2319.8
2026-04-16,daejeon,양배추,61278.8,17625352,287.6
2026-04-16,daejeon,양파,113307.0,75413608,665.6
2026-04-16,daejeon,오이,53937.0,120623520,2236.4
2026-04-16,daejeon,토마토,24550.0,70746800,2881.7
2026-04-16,daejeon,파프리카,3440.0,18230780,5299.6
2026-04-16,daejeon,포도,9250.1,49611700,5363.4
2026-04-16,garak,감귤,981.0,6374800,6498.3
2026-04-16,garak,감자,265090.0,853100000,3218.2
2026-04-16,garak,깻잎,39593.6,202029090,5102.6
2026-04-16,garak,당근,183290.0,216386000,1180.6
2026-04-16,garak,대파,313510.0,160994600,513.5
2026-04-16,garak,딸기,221485.0,1304103200,5888.0
2026-04-16,garak,마늘,13226.0,78252500,5916.6
2026-04-16,garak,무,540700.0,238229900,440.6
2026-04-16,garak,배추,421603.9,257548700,610.9
2026-04-16,garak,사과,99358.8,443734850,4466.0
2026-04-16,garak,상추,94982.3,257900400,2715.2
2026-04-16,garak,시금치,73569.0,168322950,2288.0
2026-04-16,garak,양배추,282216.0,87880100,311.4
2026-04-16,garak,양파,788768.0,456487600,578.7
2026-04-16,garak,오이,554822.0,1072591300,1933.2
2026-04-16,garak,토마토,169613.0,418303700,2466.2
2026-04-16,garak,파프리카,55720.0,280976000,5042.6
2026-04-16,garak,포도,53793.7,280350000,5211.6
2026-04-16,national,감귤,29194.0,124891460,4278.0
2026-04-16,national,감자,585816.0,1793984222,3062.4
2026-04-16,national,깻잎,78116.5,418364713,5355.7
2026-04-16,national,당근,398459.0,475396976,1193.1
2026-04-16,national,대파,672007.7,405864765,604.0
2026-04-16,national,딸기,526361.0,2801281680,5322.0
2026-04-16,national,마늘,83107.7,486215159,5850.4
2026-04-16,national,무,1103933.1,499634105,452.6
2026-04-16,national,배추,839622.8,569267876,678.0
2026-04-16,national,사과,946021.6,3383342390,3576.4
2026-04-16,national,상추,232780.3,657360429,2824.0
2026-04-16,national,시금치,148471.5,292252200,1968.4
2026-04-16,national,양배추,632110.8,193385092,305.9
2026-04-16,national,양파,2260523.5,1347941998,596.3
2026-04-16,national,오이,1048301.2,2130401935,2032.2
2026-04-16,national,토마토,529843.0,1463112630,2761.4
